customerID,tenure,MonthlyCharges,TotalCharges,Contract,InternetService,Churn Probability,Risk Level,Recommended Action
7197-VOJMM,67,69.2,4671.65,Two year,DSL,0.02682062644337404,Low Risk,Normal Customer
2208-MPXIO,45,20.0,886.4,Two year,No,0.026784347889107225,Low Risk,Normal Customer
4915-BFSXL,70,68.95,4858.7,Two year,DSL,0.02641329578249376,Low Risk,Normal Customer
0318-ZOPWS,49,20.15,973.35,Two year,No,0.02618929446139651,Low Risk,Normal Customer
6980-CDGFC,67,20.85,1327.4,One year,No,0.026025665765678028,Low Risk,Normal Customer
9481-WHGWY,70,75.35,5437.75,Two year,DSL,0.02591646709737354,Low Risk,Normal Customer
9755-JHNMN,49,67.4,3306.85,Two year,DSL,0.02581796870869062,Low Risk,Normal Customer
0848-SOMKO,70,48.4,3442.8,Two year,DSL,0.025619041463452622,Low Risk,Normal Customer
7009-PCARS,55,19.1,1001.5,One year,No,0.025499573347057408,Low Risk,Normal Customer
9823-EALYC,72,80.85,5727.45,Two year,DSL,0.025455959311137016,Low Risk,Normal Customer
0732-OCQOC,52,25.05,1270.25,Two year,No,0.0254021339221614,Low Risk,Normal Customer
8241-JUIQO,61,19.45,1336.35,One year,No,0.024987727768549798,Low Risk,Normal Customer
8042-RNLKO,66,25.45,1699.15,One year,No,0.024892371504761243,Low Risk,Normal Customer
2796-NNUFI,46,19.95,927.1,Two year,No,0.024874202937826835,Low Risk,Normal Customer
9068-FHQHD,40,20.15,777.35,Two year,No,0.024497052727518672,Low Risk,Normal Customer
6096-EGVTU,64,24.9,1595.5,One year,No,0.023905568793751244,Low Risk,Normal Customer
2662-NNTDK,65,24.8,1600.95,One year,No,0.023900141822002254,Low Risk,Normal Customer
8631-NBHFZ,66,79.4,5154.6,Two year,DSL,0.023880427258491807,Low Risk,Normal Customer
4012-YCFAI,60,61.35,3766.2,Two year,DSL,0.023591274700500618,Low Risk,Normal Customer
9938-PRCVK,41,19.7,804.25,Two year,No,0.02352507908641922,Low Risk,Normal Customer
3719-TDVQB,54,18.95,1031.1,Two year,No,0.023508671850571736,Low Risk,Normal Customer
5846-NEQVZ,71,70.85,4973.4,Two year,DSL,0.022760069105669963,Low Risk,Normal Customer
2882-WDTBA,69,75.75,5388.15,Two year,DSL,0.02236803733051208,Low Risk,Normal Customer
0988-AADSA,72,80.85,5824.75,Two year,DSL,0.022224359667423872,Low Risk,Normal Customer
9661-JALZV,58,24.7,1519.0,Two year,No,0.021245103104472675,Low Risk,Normal Customer
0562-KBDVM,70,44.6,3058.15,Two year,DSL,0.020929868190033445,Low Risk,Normal Customer
9593-CVZKR,56,24.45,1385.85,Two year,No,0.02080667679321687,Low Risk,Normal Customer
4779-ZGICK,48,23.55,1173.35,Two year,No,0.020685579305485216,Low Risk,Normal Customer
6770-UAYGJ,49,25.25,1211.65,Two year,No,0.020589722386452777,Low Risk,Normal Customer
6080-LNESI,51,24.75,1234.6,Two year,No,0.020348534344177018,Low Risk,Normal Customer
5803-NQJZO,72,67.8,4804.65,Two year,DSL,0.020194095891238203,Low Risk,Normal Customer
8587-XYZSF,67,50.55,3260.1,Two year,DSL,0.020121131597883875,Low Risk,Normal Customer
2235-EZAIK,72,79.2,5401.9,Two year,DSL,0.019705752400025412,Low Risk,Normal Customer
8626-XHBIE,56,24.8,1424.2,Two year,No,0.019510332173469758,Low Risk,Normal Customer
4900-MSOMT,72,80.2,5714.2,Two year,DSL,0.019500981298234108,Low Risk,Normal Customer
3662-FXJFO,54,20.5,1035.7,Two year,No,0.019466659512704116,Low Risk,Normal Customer
8896-RAZCR,44,19.9,868.1,Two year,No,0.019273943987561774,Low Risk,Normal Customer
0562-FGDCR,72,74.55,5430.65,Two year,DSL,0.018785508774196425,Low Risk,Normal Customer
7596-ZYWBB,65,59.6,3739.8,Two year,DSL,0.018614354887069078,Low Risk,Normal Customer
2314-TNDJQ,72,55.65,3880.05,Two year,DSL,0.01860936969605081,Low Risk,Normal Customer
1207-BLKSA,52,23.05,1255.1,Two year,No,0.018105712523597266,Low Risk,Normal Customer
6762-NSODU,46,19.4,958.15,Two year,No,0.017928916173232872,Low Risk,Normal Customer
6518-PPLMZ,53,19.4,1110.35,Two year,No,0.017832901082731677,Low Risk,Normal Customer
1862-QRWPE,48,20.65,1057.0,Two year,No,0.017762575731202594,Low Risk,Normal Customer
4361-FEBGN,48,20.15,982.95,Two year,No,0.017660250718755814,Low Risk,Normal Customer
8532-UEFWH,52,25.75,1345.85,Two year,No,0.01764652066583758,Low Risk,Normal Customer
3948-KXDUF,66,68.75,4447.55,Two year,DSL,0.017607773490082357,Low Risk,Normal Customer
9372-TXXPS,60,59.85,3483.45,Two year,DSL,0.017581715018245566,Low Risk,Normal Customer
6695-FRVEC,67,60.4,3953.7,Two year,DSL,0.017573229406004375,Low Risk,Normal Customer
1468-DEFNC,64,24.4,1548.65,Two year,No,0.017035020686368516,Low Risk,Normal Customer
4018-PPNDW,61,24.1,1551.6,Two year,No,0.01700842234874909,Low Risk,Normal Customer
9251-AWQGT,48,20.0,935.9,Two year,No,0.016667849785056078,Low Risk,Normal Customer
6614-YWYSC,61,25.0,1501.75,Two year,No,0.016658871587931518,Low Risk,Normal Customer
8069-RHUXK,67,35.7,2545.7,Two year,DSL,0.016619028610282013,Low Risk,Normal Customer
0463-TXOAK,52,25.6,1334.5,Two year,No,0.016502755494783247,Low Risk,Normal Customer
9499-XPZXM,72,64.75,4804.75,Two year,DSL,0.01642750348004028,Low Risk,Normal Customer
7860-KSUGX,72,64.45,4720.0,Two year,DSL,0.016397372080487232,Low Risk,Normal Customer
2176-OSJUV,71,65.15,4681.75,Two year,DSL,0.0160655413616148,Low Risk,Normal Customer
1955-IBMMB,59,20.2,1192.3,Two year,No,0.01581227307448386,Low Risk,Normal Customer
8028-PNXHQ,62,24.25,1424.6,Two year,No,0.015640269333693495,Low Risk,Normal Customer
1266-NZYUI,72,66.85,4758.8,Two year,DSL,0.015518664390274639,Low Risk,Normal Customer
8882-TLVRW,69,39.1,2779.5,Two year,DSL,0.014893418823579618,Low Risk,Normal Customer
2675-IJRGJ,53,19.65,978.0,Two year,No,0.01481639755144085,Low Risk,Normal Customer
1657-DYMBM,53,19.9,1110.05,Two year,No,0.014769694515951864,Low Risk,Normal Customer
0229-LFJAF,72,69.65,4908.25,Two year,DSL,0.014668651061117385,Low Risk,Normal Customer
6349-JDHQP,53,19.85,1049.6,Two year,No,0.014653200467092321,Low Risk,Normal Customer
6087-YPWHO,72,68.15,4808.7,Two year,DSL,0.014337806420400345,Low Risk,Normal Customer
8957-THMOA,50,20.15,970.85,Two year,No,0.014285627165861549,Low Risk,Normal Customer
3620-EHIMZ,52,19.35,1031.7,Two year,No,0.014066187104609336,Low Risk,Normal Customer
1619-YWUBB,68,24.95,1614.9,Two year,No,0.013806748388663543,Low Risk,Normal Customer
1167-OYZJF,67,20.05,1263.05,Two year,No,0.013660087039051732,Low Risk,Normal Customer
9565-AXSMR,52,19.2,1054.75,Two year,No,0.013598641615921218,Low Risk,Normal Customer
3646-ITDGM,56,19.7,1051.9,Two year,No,0.013559280519116096,Low Risk,Normal Customer
7169-YWAMK,72,68.4,4855.35,Two year,DSL,0.013441712741919585,Low Risk,Normal Customer
7427-AUFPY,54,19.65,1008.7,Two year,No,0.013283754385054553,Low Risk,Normal Customer
1926-QUZNN,72,25.25,1841.2,Two year,No,0.012834102161950346,Low Risk,Normal Customer
4737-AQCPU,72,72.1,5016.65,Two year,DSL,0.012408043646547138,Low Risk,Normal Customer
9337-SRRNI,66,25.3,1673.8,Two year,No,0.012320314782584045,Low Risk,Normal Customer
5115-SQAAU,69,25.6,1673.4,Two year,No,0.012239819477400828,Low Risk,Normal Customer
6917-FIJHC,72,26.0,1776.0,Two year,No,0.01215418299901698,Low Risk,Normal Customer
4990-ALDGW,57,20.75,1118.8,Two year,No,0.012125110653138876,Low Risk,Normal Customer
0374-FIUCA,65,20.4,1414.45,Two year,No,0.012022677408441953,Low Risk,Normal Customer
8464-EETCQ,57,18.8,1094.35,Two year,No,0.011744239558161122,Low Risk,Normal Customer
4176-RELJR,67,25.1,1672.15,Two year,No,0.011708367493400281,Low Risk,Normal Customer
3454-JFUBC,68,20.0,1396.0,Two year,No,0.011671560580426598,Low Risk,Normal Customer
2900-PHPLN,70,19.55,1462.05,Two year,No,0.01158885201844034,Low Risk,Normal Customer
2097-YVPKN,65,25.75,1654.75,Two year,No,0.011358883290967646,Low Risk,Normal Customer
9286-BHDQG,72,45.25,3139.8,Two year,DSL,0.011346264169396752,Low Risk,Normal Customer
1460-UZPRJ,60,19.95,1258.15,Two year,No,0.011226345035448051,Low Risk,Normal Customer
3498-LZGQZ,63,19.15,1177.05,Two year,No,0.01113322834717188,Low Risk,Normal Customer
3563-SVYLG,68,62.65,4375.8,Two year,DSL,0.010756439797632213,Low Risk,Normal Customer
9972-EWRJS,67,19.25,1372.9,Two year,No,0.01036067124207151,Low Risk,Normal Customer
6010-DDPPW,70,25.15,1940.85,Two year,No,0.010243225470414211,Low Risk,Normal Customer
4443-EMBNA,71,24.75,1836.9,Two year,No,0.009907804890799968,Low Risk,Normal Customer
4589-IUAJB,70,24.25,1724.15,Two year,No,0.00973886015317565,Low Risk,Normal Customer
9153-BTBVV,71,25.0,1753.0,Two year,No,0.009698466615639282,Low Risk,Normal Customer
4231-LZUYM,72,25.65,1887.0,Two year,No,0.009524581440420609,Low Risk,Normal Customer
9397-TZSHA,69,24.6,1678.05,Two year,No,0.009500568395485527,Low Risk,Normal Customer
2169-RRLFW,71,25.6,1888.25,Two year,No,0.009348328692836808,Low Risk,Normal Customer
6848-HJTXY,64,19.45,1208.6,Two year,No,0.009204905603189735,Low Risk,Normal Customer
7161-DFHUF,71,23.85,1672.1,Two year,No,0.009200284637897072,Low Risk,Normal Customer
2569-WGERO,72,21.15,1419.4,Two year,No,0.00918529067318912,Low Risk,Normal Customer
7268-WNTCP,62,20.45,1297.35,Two year,No,0.009136750091940447,Low Risk,Normal Customer
9574-BOSMD,68,25.4,1620.2,Two year,No,0.008960062357110601,Low Risk,Normal Customer
4195-PNGZS,69,24.45,1718.2,Two year,No,0.008763942660415497,Low Risk,Normal Customer
6963-KQYQB,70,24.05,1764.75,Two year,No,0.008482018490053462,Low Risk,Normal Customer
5902-WBLSE,70,20.15,1411.2,Two year,No,0.00840935964573628,Low Risk,Normal Customer
5730-DBDSI,66,19.7,1253.8,Two year,No,0.008387218286319643,Low Risk,Normal Customer
1302-TPUBN,66,19.35,1240.8,Two year,No,0.008369277437257079,Low Risk,Normal Customer
0397-ZXWQF,67,20.5,1430.95,Two year,No,0.008320755452845595,Low Risk,Normal Customer
2718-YSKCS,71,19.6,1387.45,Two year,No,0.008200595669697932,Low Risk,Normal Customer
5854-KSRBJ,70,25.4,1782.05,Two year,No,0.008149997645573951,Low Risk,Normal Customer
5884-FBCTL,72,25.1,1857.85,Two year,No,0.008132147917491108,Low Risk,Normal Customer
5146-YYFRZ,67,19.95,1311.75,Two year,No,0.008093768104213948,Low Risk,Normal Customer
7515-LODFU,69,20.3,1356.3,Two year,No,0.008075144590108234,Low Risk,Normal Customer
6976-BWGLQ,72,25.2,1787.35,Two year,No,0.0079899238303234,Low Risk,Normal Customer
7969-FFOWG,65,19.9,1292.6,Two year,No,0.007607292832965697,Low Risk,Normal Customer
8224-KDLKN,72,25.0,1738.9,Two year,No,0.007589213669336289,Low Risk,Normal Customer
8966-SNIZF,70,19.45,1303.5,Two year,No,0.007513411573562072,Low Risk,Normal Customer
4821-WQOYN,72,20.1,1326.25,Two year,No,0.007465854250935917,Low Risk,Normal Customer
7010-BRBUU,72,24.1,1734.65,Two year,No,0.007099786349549115,Low Risk,Normal Customer
7463-IFMQU,72,20.05,1423.65,Two year,No,0.007001568819593331,Low Risk,Normal Customer
6060-QBMGV,70,19.85,1433.8,Two year,No,0.006952223634496773,Low Risk,Normal Customer
3678-MNGZX,68,19.95,1377.7,Two year,No,0.006950606278300835,Low Risk,Normal Customer
9537-JALFH,69,19.9,1356.7,Two year,No,0.006583861537735878,Low Risk,Normal Customer
8750-QWZAJ,70,19.8,1378.75,Two year,No,0.006562322980755307,Low Risk,Normal Customer
7083-MIOPC,72,20.25,1566.9,Two year,No,0.006547085925619137,Low Risk,Normal Customer
8229-BUJHX,71,20.5,1500.95,Two year,No,0.0064246204716845385,Low Risk,Normal Customer
5787-KXGIY,72,19.3,1304.8,Two year,No,0.0061137826953669245,Low Risk,Normal Customer
1166-PQLGG,72,19.55,1463.45,Two year,No,0.006077270040433632,Low Risk,Normal Customer
3279-DYZQM,71,19.45,1378.45,Two year,No,0.005791938933077384,Low Risk,Normal Customer
